season,wkday,date,hr,holiday,temp,windspd,hum,adjtemp,condition,casual,member,total
3,3,2016-07-14,22,0,0.7161,0.2414,0.85,0.7782,1,95,221,316
3,3,2016-07-14,23,0,0.7077,0.1897,0.88,0.7745,1,82,143,225
3,4,2016-07-15,0,0,0.7035,0.2241,0.88,0.769,1,67,120,187
3,4,2016-07-15,1,0,0.6889,0.1897,0.92,0.7582,1,23,34,57
3,4,2016-07-15,2,0,0.6743,0.1724,0.9,0.7345,1,24,31,55
3,4,2016-07-15,3,0,0.6743,0.1379,0.88,0.7312,1,29,44,73
3,4,2016-07-15,4,0,0.6618,0.1379,0.89,0.7175,1,11,34,45
3,4,2016-07-15,5,0,0.6555,0.1207,0.9,0.7118,1,7,18,25
3,4,2016-07-15,6,0,0.6889,0.2241,0.83,0.7397,1,6,14,20
3,4,2016-07-15,7,0,0.7265,0.2931,0.73,0.7642,1,6,4,10
3,4,2016-07-15,8,0,0.7641,0.3103,0.65,0.7909,1,0,1,1
3,4,2016-07-15,9,0,0.8017,0.3966,0.57,0.8154,1,6,8,14
3,4,2016-07-15,10,0,0.8163,0.4828,0.54,0.8241,1,9,47,56
3,4,2016-07-15,11,0,0.8184,0.5862,0.5,0.8146,1,22,139,161
3,4,2016-07-15,12,0,0.7349,0.6724,0.68,0.763,1,51,320,371
3,4,2016-07-15,13,0,0.739,0.5517,0.63,0.756,1,60,210,270
3,4,2016-07-15,14,0,0.7933,0.5862,0.53,0.7941,1,60,95,155
3,4,2016-07-15,15,0,0.7766,0.6379,0.51,0.7696,1,83,88,171
3,4,2016-07-15,16,0,0.7975,0.5517,0.47,0.7824,1,74,116,190
3,4,2016-07-15,17,0,0.7599,0.6207,0.51,0.7503,1,88,111,199
3,4,2016-07-15,18,0,0.7203,0.6034,0.58,0.7227,1,95,103,198
3,4,2016-07-15,19,0,0.7077,0.4483,0.6,0.7126,1,130,142,272
3,4,2016-07-15,20,0,0.6806,0.5345,0.63,0.6891,1,95,243,338
3,4,2016-07-15,21,0,0.6618,0.4655,0.67,0.6752,1,112,294,406
3,4,2016-07-15,22,0,0.6159,0.5,0.8,0.6465,1,104,194,298
3,4,2016-07-15,23,0,0.6159,0.3793,0.75,0.638,1,87,131,218
3,5,2016-07-16,0,1,0.6054,0.2931,0.73,0.6231,1,69,115,184
3,5,2016-07-16,1,1,0.6096,0.2931,0.71,0.6246,1,68,81,149
3,5,2016-07-16,2,1,0.6013,0.2931,0.71,0.6154,1,42,43,85
3,5,2016-07-16,3,1,0.5971,0.2759,0.72,0.6123,1,29,50,79
3,5,2016-07-16,4,1,0.5908,0.2586,0.74,0.6084,1,23,37,60
3,5,2016-07-16,5,1,0.5866,0.3448,0.71,0.5994,1,30,30,60
3,5,2016-07-16,6,1,0.5762,0.431,0.73,0.5917,1,12,20,32
3,5,2016-07-16,7,1,0.5887,0.3966,0.7,0.6003,1,12,10,22
3,5,2016-07-16,8,1,0.618,0.3276,0.65,0.624,1,3,4,7
3,5,2016-07-16,9,1,0.6367,0.2586,0.61,0.6372,1,0,4,4
3,5,2016-07-16,10,1,0.6534,0.1724,0.6,0.6532,1,5,14,19
3,5,2016-07-16,11,1,0.6827,0.069,0.58,0.6809,1,7,18,25
3,5,2016-07-16,12,1,0.6743,0.1552,0.6,0.6755,1,37,38,75
3,5,2016-07-16,13,1,0.6994,0.1379,0.57,0.6972,1,56,57,113
3,5,2016-07-16,14,1,0.7307,0.1897,0.55,0.7278,1,74,54,128
3,5,2016-07-16,15,1,0.6931,0.2069,0.6,0.6967,1,124,87,211
3,5,2016-07-16,16,1,0.7015,0.2586,0.57,0.6996,1,175,107,282
3,5,2016-07-16,17,1,0.7265,0.1724,0.54,0.7205,1,168,111,279
3,5,2016-07-16,18,1,0.737,0.1552,0.5,0.7226,1,288,111,399
3,5,2016-07-16,19,1,0.6764,0.2069,0.69,0.6956,1,268,112,380
3,5,2016-07-16,20,1,0.6597,0.1724,0.69,0.6771,1,236,109,345
3,5,2016-07-16,21,1,0.6576,0.0862,0.69,0.6747,1,256,125,381
3,5,2016-07-16,22,1,0.6534,0.0172,0.7,0.6716,1,168,130,298
3,5,2016-07-16,23,1,0.6493,0.1034,0.7,0.6668,1,125,104,229
3,6,2016-07-17,0,1,0.6409,0.0862,0.7,0.6573,1,112,75,187
3,6,2016-07-17,1,1,0.6159,0.2759,0.62,0.6168,1,73,67,140
3,6,2016-07-17,2,1,0.595,0.2414,0.64,0.5979,1,62,55,117
3,6,2016-07-17,3,1,0.5741,0.1207,0.72,0.588,1,50,34,84
3,6,2016-07-17,4,1,0.5616,0.2241,0.75,0.5788,1,44,45,89
3,6,2016-07-17,5,1,0.5658,0.1379,0.73,0.5805,1,42,31,73
3,6,2016-07-17,6,1,0.6054,0.1379,0.68,0.6155,1,29,25,54
3,6,2016-07-17,7,1,0.6388,0.1207,0.6,0.6373,1,11,8,19
3,6,2016-07-17,8,1,0.6973,0.069,0.46,0.6715,1,2,6,8
3,6,2016-07-17,9,1,0.7411,0.1552,0.46,0.7172,1,0,4,4
3,6,2016-07-17,10,1,0.7641,0.1034,0.42,0.732,1,3,9,12
3,6,2016-07-17,11,1,0.7704,0.3621,0.44,0.7441,1,14,21,35
3,6,2016-07-17,12,1,0.785,0.3621,0.42,0.7541,1,25,36,61
3,6,2016-07-17,13,1,0.785,0.3103,0.4,0.7488,1,43,52,95
3,6,2016-07-17,14,1,0.8058,0.2759,0.36,0.7592,1,70,69,139
3,6,2016-07-17,15,1,0.7891,0.3276,0.37,0.7448,1,101,88,189
3,6,2016-07-17,16,1,0.7641,0.3448,0.39,0.7242,1,175,97,272
3,6,2016-07-17,17,1,0.7578,0.3103,0.4,0.7203,1,208,140,348
3,6,2016-07-17,18,1,0.7495,0.2759,0.45,0.7241,1,218,126,344
3,6,2016-07-17,19,1,0.737,0.2931,0.58,0.7421,1,230,94,324
3,6,2016-07-17,20,1,0.739,0.2241,0.64,0.7589,1,244,120,364
3,6,2016-07-17,21,1,0.7411,0.1897,0.61,0.7536,1,222,121,343
3,6,2016-07-17,22,1,0.739,0.2241,0.6,0.7492,1,157,106,263
3,6,2016-07-17,23,1,0.7516,0.2931,0.61,0.7662,1,110,91,201
3,0,2016-07-18,0,0,0.7537,0.3966,0.69,0.7886,1,91,86,177
3,0,2016-07-18,1,0,0.7537,0.3621,0.73,0.7989,1,53,50,103
3,0,2016-07-18,2,0,0.7641,0.2931,0.74,0.8149,1,55,47,102
3,0,2016-07-18,3,0,0.7745,0.3276,0.73,0.8251,1,32,31,63
3,0,2016-07-18,4,0,0.7724,0.3276,0.75,0.8285,1,13,22,35
3,0,2016-07-18,5,0,0.7662,0.2241,0.77,0.8251,1,11,12,23
3,0,2016-07-18,6,0,0.7787,0.2931,0.75,0.8369,1,9,4,13
3,0,2016-07-18,7,0,0.8121,0.3966,0.7,0.8667,1,5,1,6
3,0,2016-07-18,8,0,0.8413,0.6034,0.59,0.8707,1,1,3,4
3,0,2016-07-18,9,0,0.8518,0.6379,0.5,0.8546,1,1,13,14
3,0,2016-07-18,10,0,0.8706,0.4828,0.46,0.8632,1,6,36,42
3,0,2016-07-18,11,0,0.8831,0.5,0.4,0.8566,1,16,153,169
3,0,2016-07-18,12,0,0.881,0.6207,0.36,0.8397,1,50,342,392
3,0,2016-07-18,13,0,0.8789,0.5172,0.39,0.8488,1,52,188,240
3,0,2016-07-18,14,0,0.8747,0.7069,0.34,0.8259,1,26,86,112
3,0,2016-07-18,15,0,0.8747,0.7586,0.36,0.8334,1,52,75,127
3,0,2016-07-18,16,0,0.8455,0.8276,0.34,0.7951,1,76,110,186
3,0,2016-07-18,17,0,0.8246,0.6724,0.34,0.7731,1,86,95,181
3,0,2016-07-18,18,0,0.7975,0.569,0.33,0.7422,1,93,86,179
3,0,2016-07-18,19,0,0.7787,0.5862,0.41,0.745,1,88,109,197
3,0,2016-07-18,20,0,0.7411,0.5862,0.39,0.7006,1,104,227,331
3,0,2016-07-18,21,0,0.7161,0.3966,0.41,0.6802,1,92,360,452
3,0,2016-07-18,22,0,0.6931,0.431,0.44,0.6632,1,95,249,344
3,0,2016-07-18,23,0,0.6701,0.3276,0.49,0.6495,1,96,161,257
3,1,2016-07-19,0,0,0.6576,0.3448,0.47,0.6333,1,77,127,204
3,1,2016-07-19,1,0,0.6347,0.2759,0.5,0.6158,1,51,99,150
3,1,2016-07-19,2,0,0.6138,0.2241,0.53,0.5997,1,41,74,115
3,1,2016-07-19,3,0,0.6075,0.0517,0.56,0.5981,1,17,37,54
3,1,2016-07-19,4,0,0.5929,0.0517,0.59,0.588,1,8,26,34
3,1,2016-07-19,5,0,0.5511,0.0862,0.67,0.5565,1,2,11,13
3,1,2016-07-19,6,0,0.6117,0.2414,0.59,0.607,1,2,5,7
3,1,2016-07-19,7,0,0.666,0.2931,0.49,0.6457,1,1,1,2
3,1,2016-07-19,8,0,0.6994,0.3793,0.48,0.6778,1,3,2,5
3,1,2016-07-19,9,0,0.739,0.3621,0.41,0.7037,1,1,16,17
3,1,2016-07-19,10,0,0.762,0.3793,0.35,0.7116,1,4,54,58
3,1,2016-07-19,11,0,0.7704,0.4655,0.32,0.7124,1,18,166,184
3,1,2016-07-19,12,0,0.7578,0.2586,0.39,0.7175,1,49,363,412
3,1,2016-07-19,13,0,0.7683,0.3621,0.38,0.7259,1,53,219,272
3,1,2016-07-19,14,0,0.7641,0.2931,0.35,0.7138,1,72,78,150
3,1,2016-07-19,15,0,0.7787,0.1552,0.35,0.7284,1,85,97,182
3,1,2016-07-19,16,0,0.7787,0.2241,0.36,0.7316,1,87,115,202
3,1,2016-07-19,17,0,0.7724,0.2069,0.36,0.725,1,81,120,201
3,1,2016-07-19,18,0,0.7641,0.3621,0.37,0.7189,1,79,87,166
3,1,2016-07-19,19,0,0.7328,0.3621,0.39,0.6919,1,97,145,242
3,1,2016-07-19,20,0,0.7015,0.4483,0.39,0.661,1,109,239,348
3,1,2016-07-19,21,0,0.6785,0.2931,0.42,0.6446,1,120,393,513
3,1,2016-07-19,22,0,0.6618,0.2414,0.51,0.6453,1,109,240,349
3,1,2016-07-19,23,0,0.6388,0.1552,0.55,0.6283,1,89,186,275
3,2,2016-07-20,0,0,0.6054,0.0517,0.62,0.6057,1,82,134,216
3,2,2016-07-20,1,0,0.6075,0.2069,0.62,0.6079,1,47,129,176
3,2,2016-07-20,2,0,0.5992,0.1207,0.62,0.599,1,61,90,151
3,2,2016-07-20,3,0,0.5866,0.1207,0.65,0.5904,1,48,42,90
3,2,2016-07-20,4,0,0.5908,0.2414,0.67,0.5983,1,17,26,43
3,2,2016-07-20,5,0,0.572,0.2241,0.71,0.5844,1,10,11,21
3,2,2016-07-20,6,0,0.5971,0.069,0.68,0.6064,1,8,5,13
3,2,2016-07-20,7,0,0.6305,0.1207,0.64,0.6355,1,1,4,5
3,2,2016-07-20,8,0,0.6785,0.1379,0.58,0.6763,1,1,3,4
3,2,2016-07-20,9,0,0.7119,0.069,0.53,0.7025,1,1,16,17
3,2,2016-07-20,10,0,0.7474,0.1552,0.45,0.7218,1,6,51,57
3,2,2016-07-20,11,0,0.7724,0.0862,0.4,0.7352,1,21,157,178
3,2,2016-07-20,12,0,0.7954,0.2069,0.31,0.7345,1,52,382,434
3,2,2016-07-20,13,0,0.8246,0.2414,0.28,0.7543,1,53,239,292
3,2,2016-07-20,14,0,0.8246,0.2586,0.38,0.785,1,37,92,129
3,2,2016-07-20,15,0,0.8372,0.2241,0.34,0.7859,1,82,90,172
3,2,2016-07-20,16,0,0.8372,0.3103,0.32,0.7795,1,57,127,184
3,2,2016-07-20,17,0,0.8288,0.2931,0.33,0.7741,1,55,101,156
3,2,2016-07-20,18,0,0.8205,0.2069,0.33,0.7658,1,68,95,163
3,2,2016-07-20,19,0,0.8038,0.1897,0.37,0.7598,1,96,114,210
3,2,2016-07-20,20,0,0.7557,0.2069,0.44,0.728,1,74,231,305
3,2,2016-07-20,21,0,0.7328,0.1034,0.53,0.7252,1,118,387,505
3,2,2016-07-20,22,0,0.7286,0.0172,0.57,0.7297,1,94,270,364
3,2,2016-07-20,23,0,0.7265,0.1207,0.56,0.7256,1,97,181,278
3,3,2016-07-21,0,0,0.7119,0.1379,0.58,0.7131,1,90,163,253
3,3,2016-07-21,1,0,0.6868,0.2931,0.63,0.6954,1,51,103,154
3,3,2016-07-21,2,0,0.6743,0.1724,0.65,0.6853,1,56,83,139
3,3,2016-07-21,3,0,0.6722,0.1207,0.67,0.6872,1,26,54,80
3,3,2016-07-21,4,0,0.6681,0.0862,0.67,0.6824,1,44,27,71
3,3,2016-07-21,5,0,0.6722,0.1379,0.68,0.689,1,14,19,33
3,3,2016-07-21,6,0,0.6931,0.1552,0.65,0.707,1,27,9,36
3,3,2016-07-21,7,0,0.7286,0.1552,0.59,0.7342,1,9,3,12
3,3,2016-07-21,8,0,0.7954,0.3448,0.47,0.78,1,4,4,8
3,3,2016-07-21,9,0,0.8413,0.3276,0.43,0.8192,1,1,18,19
3,3,2016-07-21,10,0,0.8685,0.2414,0.43,0.8506,1,8,55,63
3,3,2016-07-21,11,0,0.9019,0.2586,0.43,0.8905,1,15,147,162
3,3,2016-07-21,12,0,0.9228,0.3621,0.42,0.9113,1,53,394,447
3,3,2016-07-21,13,0,0.9541,0.3621,0.39,0.9367,2,57,222,279
3,3,2016-07-21,14,0,0.9395,0.4828,0.4,0.9237,2,64,101,165
3,3,2016-07-21,15,0,0.9457,0.5345,0.39,0.9272,2,90,104,194
3,3,2016-07-21,16,0,0.9415,0.3966,0.42,0.9342,2,105,145,250
3,3,2016-07-21,17,0,0.9207,0.5172,0.49,0.9367,2,67,127,194
3,3,2016-07-21,18,0,0.8956,0.5,0.54,0.9245,2,90,108,198
3,3,2016-07-21,19,0,0.881,0.3103,0.58,0.9202,1,71,131,202
3,3,2016-07-21,20,0,0.8664,0.3276,0.62,0.9148,1,82,234,316
3,3,2016-07-21,21,0,0.8497,0.3276,0.65,0.9025,1,129,328,457
3,3,2016-07-21,22,0,0.8372,0.3103,0.67,0.8919,1,99,246,345
3,3,2016-07-21,23,0,0.8267,0.4138,0.67,0.8775,1,61,190,251
3,4,2016-07-22,0,0,0.8038,0.3103,0.68,0.8504,1,63,137,200
3,4,2016-07-22,1,0,0.7891,0.1724,0.66,0.8251,1,59,120,179
3,4,2016-07-22,2,0,0.762,0.1724,0.71,0.8039,1,43,82,125
3,4,2016-07-22,3,0,0.7662,0.2586,0.68,0.8012,1,36,54,90
3,4,2016-07-22,4,0,0.7516,0.2241,0.71,0.7905,1,29,28,57
3,4,2016-07-22,5,0,0.7453,0.2414,0.75,0.7927,1,9,21,30
3,4,2016-07-22,6,0,0.7599,0.2931,0.77,0.8167,1,8,8,16
3,4,2016-07-22,7,0,0.7891,0.3448,0.74,0.8472,1,1,3,4
3,4,2016-07-22,8,0,0.8309,0.4655,0.68,0.8859,1,4,7,11
3,4,2016-07-22,9,0,0.8747,0.3793,0.61,0.9223,1,0,18,18
3,4,2016-07-22,10,0,0.9081,0.3103,0.53,0.9364,1,6,45,51
3,4,2016-07-22,11,0,0.9415,0.4655,0.41,0.9308,1,16,131,147
3,4,2016-07-22,12,0,0.9269,0.4828,0.39,0.9038,1,49,333,382
3,4,2016-07-22,13,0,0.9687,0.431,0.31,0.9179,1,41,212,253
3,4,2016-07-22,14,0,0.9979,0.4828,0.27,0.9313,1,41,78,119
3,4,2016-07-22,15,0,0.9624,0.5345,0.31,0.9105,1,63,93,156
3,4,2016-07-22,16,0,0.977,0.4828,0.28,0.9132,1,67,124,191
3,4,2016-07-22,17,0,0.9687,0.6034,0.27,0.8994,1,86,123,209
3,4,2016-07-22,18,0,0.9353,0.6379,0.33,0.8886,1,92,84,176
3,4,2016-07-22,19,0,0.9123,0.5862,0.33,0.8637,1,101,125,226
3,4,2016-07-22,20,0,0.881,0.3966,0.35,0.8363,1,78,232,310
3,4,2016-07-22,21,0,0.8497,0.3448,0.43,0.8291,1,86,291,377
3,4,2016-07-22,22,0,0.8246,0.3793,0.45,0.8069,1,80,200,280
3,4,2016-07-22,23,0,0.7996,0.2931,0.48,0.7875,1,50,126,176
3,5,2016-07-23,0,1,0.7662,0.2069,0.53,0.7628,1,64,106,170
3,5,2016-07-23,1,1,0.7599,0.2414,0.55,0.7609,1,50,100,150
3,5,2016-07-23,2,1,0.7662,0.3793,0.53,0.7628,1,65,74,139
3,5,2016-07-23,3,1,0.7244,0.1724,0.6,0.732,1,35,68,103
3,5,2016-07-23,4,1,0.7662,0.4483,0.54,0.7655,1,29,41,70
3,5,2016-07-23,5,1,0.7474,0.2931,0.57,0.7517,1,10,24,34
3,5,2016-07-23,6,1,0.7516,0.2586,0.58,0.7585,1,7,27,34
3,5,2016-07-23,7,1,0.7975,0.2759,0.52,0.7962,1,3,7,10
3,5,2016-07-23,8,1,0.8288,0.3793,0.48,0.8213,1,0,3,3
3,5,2016-07-23,9,1,0.8727,0.3966,0.4,0.8451,1,1,4,5
3,5,2016-07-23,10,1,0.8977,0.3793,0.35,0.8546,1,1,11,12
3,5,2016-07-23,11,1,0.9248,0.4483,0.32,0.8729,1,11,32,43
3,5,2016-07-23,12,1,0.9415,0.5,0.28,0.8745,1,23,44,67
3,5,2016-07-23,13,1,0.9562,0.3966,0.28,0.8902,1,53,65,118
3,5,2016-07-23,14,1,0.9415,0.2586,0.31,0.8879,1,76,82,158
3,5,2016-07-23,15,1,0.9687,0.3966,0.27,0.8994,1,95,128,223
3,5,2016-07-23,16,1,0.952,0.4483,0.29,0.8904,1,113,117,230
3,5,2016-07-23,17,1,0.9374,0.4138,0.34,0.8957,1,168,125,293
3,5,2016-07-23,18,1,0.8977,0.431,0.36,0.8591,1,184,88,272
3,5,2016-07-23,19,1,0.8643,0.4483,0.36,0.8215,1,189,101,290
3,5,2016-07-23,20,1,0.8309,0.3276,0.43,0.8079,1,169,109,278
3,5,2016-07-23,21,1,0.8079,0.3793,0.48,0.7964,1,157,112,269
3,5,2016-07-23,22,1,0.7829,0.2931,0.52,0.7788,1,137,107,244
3,5,2016-07-23,23,1,0.7641,0.1897,0.55,0.7659,1,92,86,178
3,6,2016-07-24,0,1,0.7453,0.2931,0.59,0.7538,1,130,85,215
3,6,2016-07-24,1,1,0.737,0.1724,0.61,0.7486,1,117,93,210
3,6,2016-07-24,2,1,0.7203,0.1379,0.64,0.7363,1,60,66,126
3,6,2016-07-24,3,1,0.7035,0.1552,0.68,0.7259,1,52,52,104
3,6,2016-07-24,4,1,0.6931,0.1034,0.7,0.7172,1,44,45,89
3,6,2016-07-24,5,1,0.691,0.069,0.71,0.7176,1,36,20,56
3,6,2016-07-24,6,1,0.7161,0.1207,0.67,0.738,1,27,29,56
3,6,2016-07-24,7,1,0.7704,0.2241,0.57,0.7781,1,11,10,21
3,6,2016-07-24,8,1,0.7704,0.3103,0.58,0.781,1,9,3,12
3,6,2016-07-24,9,1,0.762,0.2069,0.62,0.7809,1,9,3,12
3,6,2016-07-24,10,1,0.762,0.2241,0.65,0.7883,2,7,12,19
3,6,2016-07-24,11,1,0.7975,0.2586,0.61,0.8221,2,15,19,34
3,6,2016-07-24,12,1,0.8205,0.2241,0.56,0.8358,2,14,39,53
3,6,2016-07-24,13,1,0.81,0.1552,0.59,0.8314,2,46,62,108
3,6,2016-07-24,14,1,0.8058,0.2241,0.59,0.8261,2,53,67,120
3,6,2016-07-24,15,1,0.8205,0.2414,0.58,0.8413,2,104,87,191
3,6,2016-07-24,16,1,0.8121,0.1897,0.62,0.8432,2,134,89,223
3,6,2016-07-24,17,1,0.7975,0.3103,0.6,0.8188,2,148,107,255
3,6,2016-07-24,18,1,0.7766,0.2414,0.67,0.8124,2,123,94,217
3,6,2016-07-24,19,1,0.7808,0.2241,0.61,0.8011,1,142,104,246
3,6,2016-07-24,20,1,0.762,0.1724,0.68,0.797,1,171,113,284
3,6,2016-07-24,21,1,0.7349,0.2069,0.76,0.7815,1,156,118,274
3,6,2016-07-24,22,1,0.7265,0.1552,0.8,0.7812,1,133,106,239
3,6,2016-07-24,23,1,0.7203,0.1552,0.85,0.7837,1,112,85,197
3,0,2016-07-25,0,0,0.7182,0.1379,0.87,0.7859,1,93,93,186
3,0,2016-07-25,1,0,0.7349,0.2241,0.87,0.8084,1,66,98,164
3,0,2016-07-25,2,0,0.7453,0.2414,0.85,0.8174,1,44,58,102
3,0,2016-07-25,3,0,0.7557,0.3103,0.83,0.8264,1,41,27,68
3,0,2016-07-25,4,0,0.7516,0.3103,0.89,0.8354,4,24,31,55
3,0,2016-07-25,5,0,0.737,0.0862,0.93,0.8246,4,9,6,15
3,0,2016-07-25,6,0,0.739,0.0862,0.93,0.8276,4,1,7,8
3,0,2016-07-25,7,0,0.739,0.1207,0.89,0.818,2,4,5,9
3,0,2016-07-25,8,0,0.737,0.1207,0.9,0.8178,2,0,2,2
3,0,2016-07-25,9,0,0.7578,0.1724,0.89,0.8442,2,0,1,1
3,0,2016-07-25,10,0,0.7808,0.1552,0.89,0.8771,3,1,16,17
3,0,2016-07-25,11,0,0.8079,0.2759,0.85,0.9047,3,7,94,101
3,0,2016-07-25,12,0,0.8309,0.3448,0.77,0.9141,3,35,187,222
3,0,2016-07-25,13,0,0.8789,0.3276,0.65,0.9422,1,23,175,198
3,0,2016-07-25,14,0,0.9207,0.4655,0.44,0.9176,1,32,75,107
3,0,2016-07-25,15,0,0.9228,0.6034,0.41,0.907,1,76,73,149
3,0,2016-07-25,16,0,0.9123,0.569,0.41,0.8951,1,50,107,157
3,0,2016-07-25,17,0,0.9081,0.5,0.39,0.8818,1,45,91,136
3,0,2016-07-25,18,0,0.8831,0.4828,0.38,0.8501,1,72,70,142
3,0,2016-07-25,19,0,0.858,0.4828,0.43,0.839,1,57,95,152
3,0,2016-07-25,20,0,0.8184,0.2759,0.51,0.8175,1,85,215,300
3,0,2016-07-25,21,0,0.7641,0.2069,0.62,0.7835,1,59,346,405
3,0,2016-07-25,22,0,0.7766,0.3621,0.6,0.7938,1,68,263,331
3,0,2016-07-25,23,0,0.7474,0.3793,0.62,0.7631,1,59,150,209
3,1,2016-07-26,0,0,0.7203,0.3793,0.67,0.743,1,53,130,183
3,1,2016-07-26,1,0,0.7077,0.3448,0.68,0.7309,1,49,111,160
3,1,2016-07-26,2,0,0.6848,0.3276,0.71,0.7101,1,35,70,105
3,1,2016-07-26,3,0,0.6681,0.2759,0.72,0.6921,1,21,38,59
3,1,2016-07-26,4,0,0.6451,0.2414,0.78,0.677,1,24,16,40
3,1,2016-07-26,5,0,0.6367,0.1552,0.8,0.6709,1,18,7,25
3,1,2016-07-26,6,0,0.6576,0.1897,0.78,0.691,1,14,4,18
3,1,2016-07-26,7,0,0.7015,0.2931,0.68,0.7234,1,6,6,12
3,1,2016-07-26,8,0,0.7432,0.1897,0.63,0.761,1,0,5,5
3,1,2016-07-26,9,0,0.7745,0.1552,0.58,0.7861,1,1,17,18
3,1,2016-07-26,10,0,0.8121,0.2069,0.51,0.8109,1,4,50,54
3,1,2016-07-26,11,0,0.8372,0.2931,0.44,0.818,1,8,146,154
3,1,2016-07-26,12,0,0.8497,0.2759,0.42,0.8254,1,40,396,436
3,1,2016-07-26,13,0,0.8497,0.1379,0.47,0.8426,1,49,223,272
3,1,2016-07-26,14,0,0.833,0.2586,0.48,0.8253,1,49,91,140
3,1,2016-07-26,15,0,0.8455,0.2414,0.46,0.8336,1,82,103,185
3,1,2016-07-26,16,0,0.8622,0.1897,0.45,0.8499,1,109,136,245
3,1,2016-07-26,17,0,0.8914,0.3276,0.37,0.8553,1,75,108,183
3,1,2016-07-26,18,0,0.8831,0.3276,0.38,0.8501,1,84,107,191
3,1,2016-07-26,19,0,0.8497,0.3448,0.39,0.8157,1,86,112,198
3,1,2016-07-26,20,0,0.8205,0.3276,0.46,0.8047,1,76,239,315
3,1,2016-07-26,21,0,0.8017,0.2241,0.5,0.7955,1,109,410,519
3,1,2016-07-26,22,0,0.7683,0.0862,0.56,0.7727,1,120,292,412
3,1,2016-07-26,23,0,0.7495,0.1552,0.58,0.756,1,78,196,274
3,2,2016-07-27,0,0,0.737,0.069,0.61,0.7486,1,76,148,224
3,2,2016-07-27,1,0,0.7223,0.069,0.63,0.7369,1,65,113,178
3,2,2016-07-27,2,0,0.6848,0.1207,0.7,0.7073,1,59,80,139
3,2,2016-07-27,3,0,0.6701,0.0172,0.71,0.6928,1,30,46,76
3,2,2016-07-27,4,0,0.6743,0.0862,0.7,0.6959,1,11,28,39
3,2,2016-07-27,5,0,0.6764,0.069,0.72,0.702,1,5,15,20
3,2,2016-07-27,6,0,0.6994,0.069,0.71,0.7267,1,1,10,11
3,2,2016-07-27,7,0,0.7516,0.1207,0.66,0.7784,1,1,7,8
3,2,2016-07-27,8,0,0.8017,0.3103,0.58,0.8187,1,1,1,2
3,2,2016-07-27,9,0,0.858,0.2759,0.49,0.8592,1,0,17,17
3,2,2016-07-27,10,0,0.9019,0.3276,0.41,0.8822,1,2,54,56
3,2,2016-07-27,11,0,0.9248,0.3793,0.41,0.9096,1,20,182,202
3,2,2016-07-27,12,0,0.9415,0.4655,0.36,0.9085,1,44,369,413
3,2,2016-07-27,13,0,0.9541,0.4655,0.33,0.9099,1,35,249,284
3,2,2016-07-27,14,0,0.9624,0.431,0.34,0.9239,1,54,112,166
3,2,2016-07-27,15,0,0.9687,0.4828,0.34,0.9316,1,62,87,149
3,2,2016-07-27,16,0,0.952,0.2931,0.37,0.9254,1,70,129,199
3,2,2016-07-27,17,0,0.9332,0.3793,0.41,0.9202,1,67,119,186
3,2,2016-07-27,18,0,0.9165,0.4483,0.45,0.9157,1,71,103,174
3,2,2016-07-27,19,0,0.8121,0.3103,0.67,0.8578,1,75,137,212
3,2,2016-07-27,20,0,0.7745,0.1034,0.76,0.8338,1,111,256,367
3,2,2016-07-27,21,0,0.7766,0.0517,0.74,0.8316,1,101,391,492
3,2,2016-07-27,22,0,0.785,0.2241,0.66,0.8197,1,91,259,350
3,2,2016-07-27,23,0,0.7808,0.069,0.6,0.799,1,23,67,90
3,3,2016-07-28,0,0,0.785,0.0517,0.6,0.8031,1,33,102,135
3,3,2016-07-28,1,0,0.7766,0.0862,0.61,0.7959,1,38,79,117
3,3,2016-07-28,2,0,0.7787,0.1552,0.6,0.7964,1,40,63,103
3,3,2016-07-28,3,0,0.7474,0.1552,0.68,0.7786,1,11,42,53
3,3,2016-07-28,4,0,0.7557,0.1379,0.64,0.7784,1,24,26,50
3,3,2016-07-28,5,0,0.739,0.2241,0.64,0.7589,1,7,16,23
3,3,2016-07-28,6,0,0.7411,0.0517,0.64,0.7615,1,6,8,14
3,3,2016-07-28,7,0,0.7683,0.1379,0.59,0.7805,1,6,1,7
3,3,2016-07-28,8,0,0.7766,0.1552,0.58,0.7877,1,1,2,3
3,3,2016-07-28,9,0,0.8163,0.2069,0.53,0.821,1,0,10,10
3,3,2016-07-28,10,0,0.8351,0.069,0.47,0.8249,2,5,51,56
3,3,2016-07-28,11,0,0.8434,0.2241,0.51,0.8474,2,18,165,183
3,3,2016-07-28,12,0,0.8413,0.2586,0.51,0.8458,2,44,404,448
3,3,2016-07-28,13,0,0.8539,0.2414,0.48,0.8509,2,20,280,300
3,3,2016-07-28,14,0,0.8727,0.2414,0.46,0.8658,2,44,85,129
3,3,2016-07-28,15,0,0.8768,0.2759,0.42,0.8567,2,42,111,153
3,3,2016-07-28,16,0,0.8601,0.2759,0.43,0.8415,2,46,141,187
3,3,2016-07-28,17,0,0.8518,0.2069,0.46,0.8412,2,87,124,211
3,3,2016-07-28,18,0,0.8413,0.1724,0.45,0.8257,2,76,94,170
3,3,2016-07-28,19,0,0.8288,0.1724,0.47,0.8174,1,96,127,223
